breath_id,train_test,cluster_no
99858,train,3
99860,train,0
99864,train,0
99866,train,2
99868,train,1
99869,train,3
99870,train,0
99872,train,1
99873,train,0
99874,train,0
99875,train,0
99876,train,2
99878,train,0
99879,train,2
99880,train,0
99881,train,1
99882,train,3
99884,train,2
99885,train,1
99889,train,0
99892,train,3
99895,train,1
99897,train,1
99899,train,3
99900,train,1
99902,train,0
99903,train,1
99905,train,3
99906,train,1
99907,train,0
99908,train,0
99909,train,3
99912,train,1
99913,train,0
99914,train,1
99915,train,0
99919,train,1
99920,train,0
99922,train,2
99923,train,2
99924,train,1
99925,train,0
99926,train,0
99927,train,0
99932,train,2
99933,train,3
99934,train,0
99935,train,2
99937,train,3
99938,train,0
99940,train,3
99941,train,2
99943,train,2
99944,train,3
99945,train,0
99946,train,0
99951,train,3
99952,train,3
99953,train,0
99954,train,3
99955,train,3
99956,train,3
99957,train,3
99960,train,3
99961,train,0
99962,train,3
99963,train,3
99964,train,0
99965,train,0
99967,train,1
99968,train,0
99969,train,2
99974,train,2
99975,train,3
99976,train,0
99977,train,1
99978,train,3
99980,train,2
99981,train,2
99984,train,0
99987,train,0
99993,train,0
99996,train,1
99997,train,3
100000,train,0
100001,train,3
100002,train,3
100004,train,0
100005,train,3
100006,train,1
100007,train,3
100008,train,1
100009,train,0
100010,train,3
100011,train,0
100013,train,1
100015,train,0
100020,train,2
100022,train,3
100023,train,0
100024,train,1
100025,train,0
100027,train,3
100028,train,0
100030,train,3
100033,train,0
100036,train,0
100038,train,0
100039,train,3
100040,train,0
100041,train,0
100046,train,3
100047,train,3
100049,train,0
100052,train,0
100053,train,0
100054,train,3
100056,train,1
100058,train,1
100059,train,3
100060,train,2
100062,train,3
100064,train,3
100065,train,0
100066,train,3
100067,train,0
100071,train,3
100072,train,3
100073,train,3
100075,train,3
100076,train,1
100080,train,3
100083,train,2
100086,train,3
100089,train,0
100090,train,3
100093,train,3
100094,train,0
100095,train,2
100098,train,3
100099,train,0
100101,train,1
100102,train,1
100103,train,3
100104,train,0
100105,train,0
100106,train,3
100107,train,1
100108,train,2
100110,train,0
100112,train,1
100113,train,0
100115,train,2
100118,train,3
100119,train,3
100120,train,0
100122,train,2
100123,train,1
100124,train,3
100127,train,3
100128,train,3
100129,train,2
100132,train,1
100134,train,1
100135,train,1
100137,train,1
100140,train,0
100145,train,0
100146,train,2
100147,train,3
100152,train,3
100154,train,0
100155,train,0
100158,train,1
100160,train,1
100162,train,3
100163,train,1
100165,train,0
100166,train,0
100167,train,0
100168,train,3
100169,train,2
100170,train,1
100174,train,3
100175,train,0
100176,train,0
100177,train,0
100178,train,0
100179,train,0
100184,train,3
100185,train,1
100188,train,1
100189,train,3
100190,train,0
100191,train,2
100193,train,3
100195,train,3
100196,train,0
100198,train,0
100199,train,2
100201,train,3
100202,train,0
100205,train,1
100206,train,0
100207,train,0
100208,train,3
100210,train,1
100212,train,3
100213,train,0
100214,train,2
100215,train,3
100218,train,0
100219,train,1
100221,train,1
100222,train,0
100223,train,3
100225,train,3
100226,train,1
100227,train,0
100232,train,0
100236,train,0
100237,train,0
100240,train,0
100241,train,1
100242,train,2
100245,train,2
100246,train,2
100247,train,0
100248,train,1
100250,train,3
100252,train,3
100253,train,0
100255,train,0
100256,train,0
100259,train,1
100267,train,0
100268,train,3
100269,train,0
100270,train,3
100271,train,0
100272,train,1
100273,train,1
100274,train,1
100275,train,1
100277,train,0
100279,train,0
100280,train,1
100281,train,1
100282,train,0
100287,train,3
100290,train,0
100291,train,0
100292,train,1
100293,train,0
100294,train,3
100295,train,0
100300,train,3
100301,train,3
100302,train,3
100306,train,0
100308,train,0
100310,train,0
100314,train,1
100315,train,0
100316,train,2
100317,train,2
100321,train,1
100325,train,3
100326,train,3
100327,train,3
100328,train,3
100334,train,2
100337,train,3
100340,train,0
100342,train,1
100343,train,0
100344,train,2
100345,train,3
100347,train,3
100348,train,0
100350,train,3
100351,train,0
100352,train,2
100353,train,0
100355,train,3
100357,train,2
100358,train,1
100360,train,3
100362,train,0
100365,train,1
100370,train,0
100372,train,3
100373,train,3
100374,train,2
100377,train,3
100378,train,3
100380,train,2
100381,train,0
100383,train,3
100384,train,2
100385,train,3
100386,train,3
100388,train,3
100389,train,3
100391,train,1
100392,train,3
100393,train,3
100394,train,3
100398,train,3
100404,train,0
100405,train,1
100406,train,1
100407,train,0
100408,train,3
100409,train,0
100410,train,1
100411,train,0
100412,train,1
100413,train,0
100414,train,1
100416,train,1
100417,train,1
100418,train,3
100421,train,3
100423,train,1
100426,train,3
100430,train,0
100431,train,0
100433,train,1
100436,train,3
100437,train,2
100438,train,1
100441,train,1
100443,train,0
100444,train,1
100446,train,0
100447,train,1
100449,train,1
100450,train,3
100452,train,0
100453,train,3
100455,train,2
100456,train,2
100457,train,3
100459,train,1
100461,train,3
100462,train,3
100463,train,2
100464,train,3
100472,train,0
100474,train,1
100475,train,0
100477,train,3
100479,train,3
100480,train,3
100481,train,0
100482,train,0
100484,train,0
100485,train,1
100487,train,1
100489,train,3
100491,train,0
100492,train,3
100493,train,3
100495,train,0
100497,train,0
100498,train,2
100500,train,0
100502,train,0
100503,train,2
100506,train,1
100509,train,3
100510,train,1
100512,train,0
100513,train,0
100514,train,0
100515,train,0
100517,train,3
100520,train,1
100521,train,0
100522,train,3
100523,train,0
100524,train,2
100525,train,2
100526,train,3
100528,train,3
100530,train,3
100532,train,0
100533,train,0
100537,train,0
100538,train,1
100539,train,3
100540,train,0
100541,train,3
100542,train,0
100543,train,3
100544,train,3
100547,train,3
100548,train,1
100549,train,1
100550,train,3
100553,train,0
100555,train,1
100556,train,3
100560,train,2
100561,train,2
100562,train,3
100563,train,0
100564,train,0
100565,train,0
100566,train,2
100567,train,3
100568,train,0
100573,train,0
100575,train,2
100576,train,3
100578,train,0
100579,train,3
100581,train,3
100582,train,3
100584,train,3
100587,train,1
100591,train,1
100593,train,0
100594,train,3
100596,train,1
100597,train,3
100600,train,0
100601,train,1
100602,train,0
100603,train,3
100604,train,2
100611,train,3
100615,train,1
100616,train,0
100617,train,3
100618,train,0
100619,train,1
100620,train,0
100622,train,0
100623,train,0
100624,train,3
100625,train,1
100626,train,0
100628,train,3
100629,train,1
100632,train,0
100634,train,0
100635,train,0
100636,train,2
100637,train,3
100639,train,3
100640,train,0
100641,train,3
100642,train,2
100643,train,3
100646,train,0
100647,train,0
100648,train,0
100649,train,3
100653,train,2
100654,train,3
100655,train,2
100660,train,3
100662,train,1
100663,train,2
100664,train,0
100665,train,1
100666,train,3
100667,train,3
100668,train,0
100671,train,0
100672,train,3
100673,train,3
100674,train,0
100675,train,0
100676,train,3
100677,train,1
100680,train,0
100681,train,0
100682,train,0
100683,train,3
100684,train,1
100685,train,0
100686,train,0
100689,train,2
100694,train,0
100695,train,2
100696,train,3
100698,train,0
100699,train,1
100701,train,3
100702,train,2
100703,train,3
100706,train,0
100709,train,1
100710,train,1
100711,train,0
100712,train,0
100713,train,3
100715,train,3
100716,train,3
100717,train,3
100718,train,3
100719,train,2
100720,train,0
100721,train,1
100722,train,0
100724,train,0
100726,train,0
100727,train,0
100728,train,1
100729,train,3
100731,train,0
100740,train,3
100742,train,1
100744,train,1
100749,train,0
100750,train,3
100751,train,1
100753,train,1
100754,train,1
100756,train,3
100758,train,3
100759,train,0
100760,train,1
100761,train,0
100762,train,0
100763,train,3
100764,train,3
100767,train,0
100769,train,3
100773,train,1
100776,train,0
100777,train,3
100778,train,2
100780,train,3
100781,train,2
100782,train,0
100784,train,2
100786,train,2
100787,train,3
100790,train,0
100791,train,0
100792,train,2
100793,train,0
100798,train,1
100800,train,0
100801,train,3
100802,train,1
100803,train,3
100804,train,2
100805,train,1
100808,train,2
100812,train,0
100814,train,3
100816,train,0
100817,train,0
100818,train,0
100819,train,2
100820,train,0
100822,train,0
100823,train,1
100825,train,3
100828,train,3
100831,train,0
100832,train,3
100834,train,0
100835,train,3
100836,train,2
100837,train,0
100838,train,0
100839,train,0
100841,train,3
100842,train,2
100844,train,2
100845,train,3
100846,train,3
100848,train,3
100849,train,0
100851,train,0
100853,train,3
100854,train,3
100855,train,3
100856,train,1
100860,train,2
100864,train,2
100866,train,1
100869,train,3
100870,train,0
100871,train,0
100872,train,0
100873,train,2
100874,train,0
100876,train,0
100877,train,3
100878,train,0
100879,train,3
100883,train,0
100884,train,2
100885,train,2
100886,train,2
100887,train,2
100888,train,1
100889,train,0
100890,train,3
100891,train,3
100892,train,0
100893,train,0
100894,train,1
100895,train,3
100896,train,0
100897,train,2
100898,train,3
100900,train,0
100904,train,0
100905,train,1
100906,train,2
100907,train,0
100908,train,0
100909,train,0
100910,train,0
100911,train,3
100913,train,2
100915,train,2
100916,train,2
100917,train,3
100918,train,3
100919,train,1
100920,train,3
100922,train,2
100923,train,0
100925,train,3
100927,train,0
100928,train,1
100929,train,3
100930,train,0
100933,train,0
100935,train,3
100936,train,0
100937,train,0
100939,train,3
100940,train,3
100944,train,3
100946,train,2
100947,train,3
100949,train,3
100950,train,0
100951,train,3
100953,train,0
100955,train,3
100958,train,3
100959,train,0
100960,train,0
100963,train,3
100964,train,3
100965,train,0
100966,train,2
100967,train,2
100968,train,3
100970,train,1
100971,train,2
100973,train,0
100974,train,0
100975,train,3
100979,train,0
100980,train,1
100981,train,1
100986,train,3
100987,train,0
100988,train,1
100990,train,3
100992,train,0
100994,train,1
100995,train,2
100996,train,1
100997,train,0
100998,train,3
100999,train,0
101000,train,2
101001,train,0
101002,train,2
101003,train,1
101005,train,3
101006,train,3
101008,train,2
101012,train,3
101013,train,2
101014,train,1
101016,train,1
101017,train,3
101019,train,1
101020,train,2
101021,train,3
101023,train,3
101024,train,1
101025,train,3
101026,train,0
101032,train,3
101034,train,3
101035,train,3
101036,train,0
101038,train,3
101040,train,0
101042,train,3
101043,train,0
101044,train,3
101047,train,0
101048,train,2
101055,train,1
101056,train,1
101061,train,0
101062,train,3
101063,train,3
101064,train,0
101065,train,3
101067,train,3
101068,train,2
101071,train,1
101073,train,3
101075,train,1
101077,train,1
101078,train,0
101081,train,3
101082,train,1
101085,train,3
101086,train,1
101087,train,0
101092,train,1
101093,train,2
101094,train,3
101095,train,0
101096,train,3
101098,train,3
101101,train,1
101102,train,3
101107,train,1
101108,train,3
101109,train,0
101110,train,3
101111,train,0
101112,train,3
101114,train,3
101117,train,0
101119,train,0
101120,train,0
101121,train,3
101123,train,2
101127,train,3
101128,train,3
101129,train,0
101133,train,3
101134,train,0
101135,train,3
101136,train,3
101137,train,3
101138,train,2
101139,train,2
101144,train,0
101145,train,1
101146,train,0
101149,train,0
101150,train,2
101152,train,3
101153,train,3
101159,train,0
101160,train,1
101161,train,1
101162,train,3
101165,train,2
101166,train,2
101167,train,3
101168,train,3
101170,train,0
101171,train,3
101172,train,3
101174,train,3
101176,train,3
101177,train,1
101178,train,1
101180,train,0
101181,train,3
101183,train,2
101184,train,1
101185,train,2
101187,train,0
101189,train,2
101190,train,0
101191,train,2
101192,train,0
101194,train,1
101196,train,0
101197,train,3
101198,train,3
101199,train,0
101200,train,0
101203,train,0
101204,train,0
101205,train,3
101207,train,3
101210,train,0
101213,train,1
101214,train,3
101215,train,0
101217,train,1
101219,train,2
101223,train,0
101225,train,1
101228,train,1
101229,train,3
101230,train,3
101231,train,2
101233,train,1
101234,train,0
101235,train,0
101236,train,3
101237,train,3
101240,train,0
101242,train,2
101244,train,1
101248,train,3
101249,train,1
101254,train,0
101255,train,3
101257,train,0
101259,train,0
101260,train,2
101261,train,0
101262,train,1
101264,train,1
101267,train,2
101268,train,3
101269,train,0
101271,train,0
101274,train,0
101275,train,1
101282,train,1
101283,train,0
101284,train,0
101287,train,0
101290,train,0
101293,train,1
101294,train,0
101295,train,3
101297,train,0
101298,train,0
101299,train,0
101300,train,0
101301,train,1
101302,train,1
101303,train,2
101305,train,0
101308,train,1
101310,train,0
101312,train,0
101313,train,0
101314,train,1
101316,train,1
101318,train,0
101319,train,1
101320,train,1
101321,train,3
101322,train,0
101323,train,0
101324,train,3
101325,train,3
101327,train,3
101328,train,3
101331,train,3
101333,train,0
101334,train,1
101336,train,0
101337,train,1
101338,train,2
101339,train,3
101340,train,2
101342,train,3
101343,train,0
101344,train,3
101346,train,1
101347,train,3
101349,train,1
101350,train,0
101353,train,0
101355,train,3
101357,train,3
101360,train,2
101362,train,3
101363,train,0
101364,train,0
101365,train,3
101366,train,2
101370,train,2
101371,train,0
101373,train,3
101374,train,3
101375,train,1
101376,train,0
101380,train,0
101383,train,3
101384,train,0
101385,train,1
101386,train,3
101387,train,2
101388,train,3
101389,train,1
101390,train,3
101391,train,1
101392,train,3
101394,train,1
101395,train,3
101398,train,0
101400,train,3
101403,train,3
101405,train,3
101407,train,2
101409,train,3
101410,train,0
101411,train,0
101413,train,0
101414,train,3
101415,train,3
101418,train,1
101419,train,3
101420,train,0
101423,train,0
101424,train,3
101425,train,3
101426,train,0
101427,train,3
101429,train,1
101431,train,0
101432,train,2
101433,train,3
101437,train,3
101440,train,1
101442,train,2
101444,train,0
101445,train,3
101447,train,0
101449,train,2
101450,train,3
101452,train,0
101453,train,0
101455,train,0
101458,train,0
101459,train,3
101462,train,2
101465,train,0
101466,train,0
101469,train,0
101470,train,1
101472,train,3
101473,train,0
101474,train,2
101476,train,1
101481,train,0
101483,train,3
101485,train,3
101487,train,3
101490,train,3
101491,train,3
101493,train,3
101495,train,0
101497,train,3
101499,train,0
101500,train,1
101501,train,1
101503,train,0
101504,train,0
101505,train,3
101509,train,2
101511,train,0
101512,train,3
101513,train,1
101517,train,2
101518,train,0
101519,train,3
101521,train,2
101522,train,0
101523,train,0
101525,train,2
101526,train,0
101527,train,1
101529,train,3
101533,train,0
101535,train,1
101537,train,3
101540,train,1
101542,train,0
101543,train,3
101546,train,1
101547,train,0
101549,train,3
101550,train,3
101551,train,0
101553,train,2
101554,train,1
101555,train,3
101557,train,2
101559,train,3
101560,train,2
101562,train,3
101564,train,3
101565,train,1
101566,train,3
101567,train,0
101568,train,3
101569,train,0
101571,train,0
101572,train,2
101574,train,3
101577,train,3
101578,train,3
101579,train,0
101582,train,0
101584,train,0
101585,train,3
101586,train,0
101587,train,3
101588,train,2
101589,train,0
101590,train,1
101594,train,3
101595,train,3
101596,train,2
101597,train,2
101598,train,3
101599,train,0
101601,train,2
101602,train,3
101603,train,2
101604,train,2
101605,train,1
101607,train,3
101608,train,3
101611,train,1
101615,train,3
101616,train,1
101618,train,3
101620,train,0
101621,train,3
101622,train,0
101623,train,0
101625,train,3
101627,train,2
101628,train,1
101629,train,3
101630,train,2
101633,train,0
101634,train,2
101636,train,0
101637,train,2
101638,train,0
101639,train,2
101640,train,0
101642,train,0
101644,train,1
101645,train,0
101646,train,0
101649,train,0
101651,train,3
101652,train,0
101653,train,3
101654,train,0
101655,train,0
101656,train,0
101657,train,3
101658,train,2
101660,train,3
101662,train,0
101666,train,3
101670,train,3
101671,train,1
101673,train,3
101674,train,1
101675,train,1
101676,train,1
101677,train,1
101680,train,0
101681,train,0
101682,train,3
101684,train,3
101686,train,1
101689,train,3
101693,train,3
101695,train,0
101697,train,1
101698,train,3
101699,train,0
101702,train,0
101703,train,0
101704,train,0
101705,train,1
101706,train,0
101708,train,3
101709,train,0
101710,train,1
101712,train,1
101713,train,3
101714,train,0
101715,train,0
101716,train,2
101720,train,1
101721,train,3
101722,train,3
101726,train,3
101727,train,3
101728,train,0
101729,train,3
101730,train,1
101731,train,2
101732,train,0
101736,train,3
101737,train,0
101738,train,1
101744,train,0
101745,train,3
101746,train,1
101747,train,3
101748,train,3
101752,train,2
101753,train,3
101754,train,3
101755,train,3
101756,train,0
101757,train,1
101758,train,1
101762,train,3
101764,train,3
101765,train,2
101766,train,0
101767,train,2
101769,train,1
101771,train,1
101772,train,0
101774,train,2
101776,train,3
101777,train,2
101778,train,1
101780,train,1
101781,train,2
101782,train,3
101786,train,3
101788,train,3
101790,train,2
101792,train,3
101794,train,3
101795,train,1
101796,train,0
101797,train,3
101800,train,1
101802,train,0
101804,train,3
101806,train,3
101807,train,3
101810,train,0
101812,train,2
101813,train,0
101814,train,0
101817,train,2
101818,train,3
101819,train,3
101820,train,2
101821,train,1
101822,train,1
101824,train,0
101826,train,0
101827,train,3
101828,train,3
101829,train,3
101830,train,0
101831,train,0
101833,train,0
101836,train,0
101838,train,2
101839,train,0
101842,train,2
101843,train,0
101844,train,0
101845,train,0
101846,train,2
101849,train,2
101851,train,3
101856,train,3
101857,train,3
101859,train,2
101860,train,0
101861,train,0
101863,train,3
101864,train,3
101866,train,3
101867,train,1
101868,train,2
101870,train,0
101871,train,0
101872,train,0
101873,train,2
101874,train,0
101875,train,1
101876,train,0
101877,train,0
101878,train,1
101879,train,2
101881,train,2
101882,train,0
101883,train,1
101884,train,3
101885,train,3
101888,train,2
101889,train,3
101892,train,3
101895,train,0
101897,train,3
101899,train,3
101901,train,0
101902,train,3
101904,train,0
101905,train,1
101906,train,0
101907,train,2
101908,train,3
101909,train,2
101910,train,2
101911,train,3
101912,train,3
101915,train,2
101917,train,1
101918,train,0
101919,train,3
101924,train,2
101925,train,0
101927,train,2
101928,train,2
101931,train,3
101932,train,3
101933,train,3
101934,train,1
101935,train,3
101936,train,0
101937,train,0
101939,train,0
101940,train,0
101944,train,0
101945,train,2
101947,train,3
101951,train,0
101954,train,3
101955,train,0
101956,train,3
101958,train,3
101959,train,2
101960,train,0
101961,train,3
101963,train,3
101965,train,3
101968,train,3
101969,train,3
101970,train,2
101972,train,0
101974,train,1
101975,train,3
101977,train,0
101980,train,1
101981,train,0
101983,train,2
101984,train,3
101985,train,0
101987,train,3
101988,train,0
101989,train,3
101995,train,3
101996,train,3
101997,train,0
101998,train,0
102003,train,2
102005,train,0
102006,train,3
102008,train,2
102010,train,1
102011,train,3
102012,train,3
102017,train,3
102018,train,2
102020,train,3
102022,train,3
102024,train,0
102025,train,1
102026,train,3
102028,train,2
102030,train,2
102031,train,0
102032,train,3
102033,train,2
102036,train,3
102038,train,2
102041,train,1
102043,train,0
102044,train,2
102046,train,2
102050,train,3
102051,train,0
102053,train,2
102054,train,1
102055,train,0
102056,train,0
102057,train,3
102060,train,3
102061,train,0
102062,train,3
102063,train,3
102065,train,3
102067,train,3
102069,train,0
102070,train,0
102072,train,3
102073,train,1
102076,train,0
102078,train,0
102080,train,0
102081,train,0
102085,train,3
102087,train,0
102088,train,2
102090,train,1
102092,train,2
102093,train,0
102094,train,1
102095,train,0
102096,train,0
102100,train,0
102103,train,1
102104,train,0
102105,train,2
102106,train,0
102108,train,1
102109,train,1
102110,train,2
102111,train,0
102113,train,2
102115,train,2
102116,train,1
102118,train,0
102121,train,3
102122,train,0
102125,train,3
102126,train,2
102128,train,0
102130,train,1
102133,train,3
102135,train,0
102136,train,1
102138,train,0
102139,train,3
102140,train,0
102143,train,2
102145,train,3
102146,train,3
102147,train,0
102148,train,2
102149,train,1
102151,train,0
102152,train,0
102153,train,2
102154,train,2
102155,train,0
102157,train,1
102159,train,3
102163,train,1
102165,train,2
102166,train,0
102167,train,3
102168,train,0
102169,train,1
102170,train,3
102172,train,3
102174,train,3
102176,train,3
102177,train,2
102178,train,3
102180,train,3
102181,train,0
102184,train,3
102188,train,3
102189,train,1
102190,train,0
102192,train,3
102195,train,0
102196,train,0
102197,train,0
102199,train,3
102200,train,3
102201,train,0
102204,train,3
102206,train,0
102208,train,0
102209,train,0
102211,train,3
102212,train,3
102214,train,0
102216,train,1
102219,train,2
102220,train,3
102221,train,1
102223,train,2
102224,train,0
102228,train,0
102229,train,3
102230,train,1
102231,train,0
102232,train,1
102233,train,0
102234,train,1
102236,train,3
102238,train,3
102239,train,1
102240,train,3
102241,train,0
102242,train,3
102243,train,2
102245,train,1
102248,train,0
102250,train,2
102254,train,3
102257,train,1
102258,train,1
102259,train,3
102260,train,0
102262,train,0
102264,train,1
102265,train,1
102266,train,3
102268,train,1
102270,train,3
102276,train,2
102279,train,3
102280,train,1
102283,train,3
102286,train,3
102287,train,0
102288,train,0
102290,train,1
102294,train,3
102295,train,3
102297,train,0
102298,train,1
102300,train,2
102301,train,2
102302,train,3
102303,train,2
102304,train,2
102306,train,1
102309,train,3
102310,train,1
102311,train,0
102312,train,0
102313,train,1
102314,train,1
102315,train,3
102316,train,0
102317,train,3
102320,train,3
102321,train,3
102322,train,0
102323,train,3
102324,train,0
102326,train,0
102327,train,1
102328,train,3
102330,train,3
102332,train,3
102335,train,2
102336,train,1
102340,train,0
102341,train,1
102342,train,3
102343,train,3
102344,train,1
102345,train,2
102346,train,0
102348,train,2
102351,train,0
102354,train,0
102355,train,3
102357,train,1
102358,train,2
102359,train,0
102361,train,1
102365,train,3
102366,train,0
102367,train,3
102368,train,3
102371,train,0
102372,train,0
102373,train,3
102374,train,2
102375,train,2
102378,train,0
102380,train,0
102383,train,3
102384,train,1
102385,train,3
102386,train,3
102387,train,0
102388,train,3
102391,train,0
102392,train,2
102393,train,3
102394,train,0
102398,train,0
102400,train,1
102401,train,3
102404,train,0
102407,train,3
102410,train,3
102411,train,2
102412,train,2
102415,train,0
102416,train,1
102418,train,3
102419,train,3
102420,train,1
102421,train,3
102424,train,0
102426,train,3
102427,train,3
102431,train,3
102432,train,2
102433,train,2
102435,train,0
102440,train,3
102441,train,1
102442,train,0
102443,train,3
102444,train,2
102445,train,2
102447,train,0
102449,train,0
102450,train,0
102452,train,3
102453,train,0
102454,train,1
102455,train,0
102457,train,0
102459,train,0
102460,train,3
102461,train,3
102462,train,0
102463,train,0
102464,train,1
102465,train,3
102466,train,0
102467,train,1
102468,train,3
102469,train,0
102470,train,1
102472,train,0
102474,train,3
102476,train,1
102478,train,3
102479,train,0
102480,train,2
102481,train,3
102482,train,0
102483,train,0
102484,train,0
102485,train,0
102486,train,0
102488,train,1
102489,train,3
102490,train,3
102491,train,0
102493,train,3
102494,train,0
102495,train,0
102496,train,0
102498,train,1
102500,train,0
102501,train,3
102503,train,0
102504,train,0
102505,train,3
102507,train,1
102508,train,2
102510,train,2
102513,train,0
102514,train,3
102515,train,0
102516,train,1
102517,train,2
102519,train,0
102520,train,0
102521,train,3
102523,train,1
102524,train,3
102525,train,3
102526,train,1
102529,train,1
102530,train,1
102533,train,0
102535,train,1
102536,train,3
102539,train,1
102540,train,3
102541,train,1
102543,train,1
102544,train,3
102545,train,3
102546,train,2
102547,train,0
102550,train,0
102551,train,1
102552,train,0
102555,train,3
102559,train,3
102560,train,0
102563,train,1
102565,train,3
102567,train,1
102568,train,0
102569,train,0
102570,train,0
102571,train,3
102573,train,3
102574,train,3
102576,train,0
102577,train,3
102578,train,3
102582,train,0
102584,train,3
102585,train,0
102586,train,3
102588,train,3
102595,train,0
102596,train,3
102597,train,3
102598,train,3
102599,train,3
102601,train,3
102602,train,2
102603,train,0
102604,train,1
102606,train,0
102611,train,3
102613,train,3
102615,train,1
102618,train,3
102621,train,0
102623,train,1
102624,train,3
102625,train,2
102626,train,0
102628,train,3
102633,train,3
102638,train,3
102639,train,1
102640,train,0
102641,train,0
102643,train,0
102645,train,0
102646,train,3
102647,train,2
102648,train,2
102651,train,2
102652,train,1
102653,train,1
102655,train,2
102659,train,0
102661,train,3
102662,train,2
102663,train,2
102664,train,0
102666,train,1
102668,train,3
102670,train,3
102671,train,0
102672,train,0
102677,train,0
102679,train,1
102680,train,3
102681,train,0
102682,train,3
102684,train,1
102686,train,0
102687,train,3
102688,train,3
102690,train,0
102691,train,2
102692,train,2
102693,train,1
102696,train,0
102697,train,0
102702,train,3
102705,train,3
102706,train,2
102709,train,3
102710,train,2
102712,train,3
102713,train,1
102715,train,0
102717,train,1
102718,train,1
102719,train,0
102721,train,0
102723,train,3
102724,train,3
102725,train,0
102728,train,1
102729,train,2
102730,train,3
102731,train,0
102733,train,3
102734,train,3
102737,train,0
102741,train,1
102743,train,2
102744,train,3
102745,train,0
102746,train,3
102748,train,2
102749,train,0
102752,train,2
102753,train,0
102754,train,1
102756,train,3
102758,train,0
102759,train,2
102761,train,3
102764,train,2
102767,train,0
102768,train,1
102771,train,2
102774,train,3
102776,train,0
102778,train,0
102779,train,0
102780,train,3
102782,train,0
102784,train,0
102786,train,3
102788,train,3
102789,train,0
102793,train,2
102794,train,1
102795,train,0
102796,train,0
102797,train,2
102798,train,1
102800,train,0
102801,train,0
102804,train,2
102805,train,3
102806,train,3
102807,train,3
102808,train,2
102810,train,1
102811,train,2
102812,train,3
102815,train,1
102816,train,3
102817,train,3
102818,train,3
102820,train,0
102821,train,3
102822,train,0
102826,train,3
102830,train,2
102832,train,3
102835,train,3
102836,train,0
102837,train,2
102839,train,0
102842,train,3
102843,train,1
102844,train,3
102845,train,0
102849,train,2
102851,train,0
102852,train,2
102853,train,1
102854,train,3
102856,train,0
102857,train,2
102858,train,2
102862,train,1
102863,train,0
102865,train,0
102866,train,3
102867,train,3
102868,train,2
102869,train,1
102870,train,3
102871,train,2
102873,train,0
102874,train,2
102876,train,3
102878,train,1
102879,train,0
102881,train,3
102882,train,3
102885,train,0
102887,train,0
102888,train,2
102889,train,3
102890,train,3
102893,train,3
102895,train,2
102896,train,3
102898,train,3
102899,train,3
102903,train,3
102904,train,1
102906,train,3
102908,train,1
102909,train,3
102910,train,0
102913,train,0
102914,train,3
102917,train,2
102919,train,0
102920,train,2
102922,train,3
102923,train,3
102925,train,3
102926,train,2
102927,train,1
102929,train,2
102930,train,3
102931,train,3
102932,train,2
102934,train,2
102935,train,0
102936,train,1
102937,train,3
102938,train,0
102940,train,0
102941,train,0
102942,train,1
102943,train,1
102944,train,1
102945,train,1
102946,train,0
102947,train,0
102953,train,3
102954,train,0
102956,train,2
102959,train,0
102963,train,1
102966,train,3
102968,train,0
102969,train,1
102970,train,3
102972,train,0
102974,train,3
102975,train,3
102976,train,2
102980,train,0
102982,train,3
102983,train,3
102985,train,3
102986,train,1
102991,train,3
102994,train,0
102995,train,1
102996,train,0
102998,train,2
103003,train,0
103006,train,1
103007,train,3
103008,train,2
103010,train,2
103011,train,2
103012,train,2
103013,train,0
103014,train,1
103017,train,3
103018,train,0
103019,train,3
103020,train,3
103022,train,3
103023,train,2
103026,train,3
103027,train,1
103028,train,3
103029,train,3
103030,train,0
103032,train,0
103033,train,3
103034,train,3
103035,train,0
103036,train,1
103037,train,3
103038,train,0
103040,train,3
103043,train,1
103044,train,0
103046,train,3
103048,train,2
103049,train,3
103051,train,1
103052,train,1
103055,train,1
103056,train,0
103057,train,3
103058,train,0
103059,train,0
103062,train,3
103063,train,2
103065,train,2
103069,train,0
103070,train,0
103073,train,1
103075,train,3
103076,train,1
103077,train,1
103079,train,1
103080,train,2
103082,train,3
103083,train,2
103084,train,0
103086,train,2
103087,train,2
103088,train,0
103091,train,0
103092,train,0
103093,train,2
103095,train,3
103098,train,3
103099,train,0
103100,train,2
103101,train,1
103104,train,0
103107,train,3
103108,train,3
103109,train,0
103111,train,2
103114,train,3
103115,train,1
103116,train,3
103117,train,1
103120,train,0
103121,train,3
103123,train,1
103124,train,0
103125,train,1
103126,train,0
103128,train,2
103129,train,3
103132,train,1
103136,train,3
103137,train,3
103147,train,0
103149,train,2
103151,train,0
103152,train,0
103155,train,1
103156,train,2
103157,train,2
103158,train,2
103160,train,3
103162,train,1
103163,train,3
103166,train,1
103167,train,3
103169,train,1
103170,train,0
103172,train,3
103174,train,2
103175,train,1
103176,train,3
103177,train,3
103178,train,0
103180,train,2
103184,train,3
103185,train,0
103190,train,1
103192,train,3
103198,train,3
103201,train,3
103202,train,0
103204,train,1
103206,train,0
103207,train,3
103208,train,1
103210,train,0
103212,train,0
103213,train,2
103215,train,3
103216,train,0
103217,train,3
103219,train,0
103221,train,3
103222,train,3
103224,train,0
103225,train,3
103226,train,1
103230,train,1
