breath_id,train_test,cluster_no
113163,train,2
113164,train,2
113165,train,2
113167,train,2
113168,train,2
113169,train,0
113170,train,3
113172,train,0
113173,train,2
113174,train,0
113179,train,2
113180,train,3
113181,train,3
113183,train,0
113185,train,0
113186,train,1
113189,train,0
113191,train,1
113193,train,1
113196,train,2
113197,train,0
113198,train,1
113199,train,2
113200,train,0
113201,train,3
113204,train,2
113205,train,2
113206,train,1
113207,train,0
113211,train,0
113212,train,0
113213,train,0
113214,train,2
113216,train,1
113218,train,2
113219,train,0
113220,train,0
113222,train,2
113223,train,2
113227,train,2
113230,train,3
113232,train,3
113234,train,0
113235,train,2
113237,train,2
113238,train,1
113239,train,2
113240,train,2
113244,train,2
113245,train,1
113246,train,3
113248,train,2
113250,train,1
113251,train,3
113253,train,0
113255,train,0
113257,train,1
113259,train,0
113260,train,0
113262,train,0
113263,train,0
113264,train,0
113265,train,1
113266,train,1
113269,train,3
113270,train,0
113273,train,1
113275,train,2
113276,train,2
113283,train,0
113289,train,2
113293,train,0
113294,train,2
113295,train,1
113297,train,0
113298,train,2
113299,train,2
113302,train,2
113305,train,1
113306,train,2
113307,train,3
113309,train,0
113310,train,1
113313,train,3
113315,train,2
113317,train,2
113323,train,2
113325,train,1
113326,train,2
113327,train,2
113328,train,0
113331,train,0
113332,train,1
113334,train,2
113335,train,3
113336,train,2
113338,train,0
113339,train,3
113340,train,1
113342,train,2
113343,train,0
113346,train,0
113347,train,0
113348,train,3
113349,train,1
113352,train,2
113354,train,0
113357,train,0
113358,train,1
113359,train,0
113360,train,2
113361,train,1
113363,train,2
113364,train,0
113368,train,2
113369,train,2
113370,train,2
113371,train,2
113372,train,2
113375,train,0
113376,train,2
113377,train,0
113378,train,2
113380,train,2
113381,train,1
113383,train,0
113384,train,0
113385,train,0
113386,train,1
113387,train,0
113388,train,0
113389,train,0
113391,train,0
113393,train,1
113394,train,3
113395,train,2
113396,train,0
113399,train,0
113400,train,2
113402,train,0
113407,train,3
113408,train,0
113410,train,1
113413,train,2
113414,train,3
113416,train,0
113417,train,0
113418,train,3
113420,train,0
113424,train,0
113426,train,2
113427,train,3
113428,train,3
113430,train,2
113431,train,3
113434,train,0
113437,train,1
113438,train,1
113440,train,0
113441,train,0
113443,train,1
113444,train,1
113446,train,0
113447,train,2
113449,train,2
113450,train,0
113451,train,2
113452,train,0
113453,train,0
113457,train,3
113458,train,3
113459,train,3
113462,train,2
113463,train,0
113464,train,0
113465,train,1
113466,train,3
113468,train,1
113469,train,0
113471,train,0
113472,train,2
113474,train,1
113475,train,2
113478,train,3
113479,train,3
113480,train,3
113481,train,1
113482,train,0
113486,train,3
113491,train,0
113492,train,2
113493,train,2
113494,train,3
113497,train,1
113498,train,0
113499,train,0
113503,train,1
113508,train,3
113509,train,0
113510,train,2
113511,train,3
113513,train,2
113515,train,3
113518,train,0
113520,train,2
113522,train,1
113523,train,0
113524,train,2
113525,train,2
113527,train,1
113528,train,0
113530,train,2
113531,train,2
113533,train,1
113536,train,2
113537,train,2
113539,train,1
113540,train,3
113542,train,0
113543,train,2
113544,train,2
113545,train,3
113547,train,1
113548,train,0
113549,train,2
113552,train,0
113554,train,0
113556,train,1
113557,train,0
113559,train,2
113560,train,1
113561,train,0
113562,train,1
113563,train,0
113564,train,2
113565,train,0
113566,train,2
113567,train,2
113569,train,2
113570,train,2
113572,train,2
113574,train,3
113577,train,0
113580,train,3
113581,train,2
113586,train,0
113587,train,0
113588,train,2
113591,train,0
113593,train,0
113594,train,0
113595,train,0
113598,train,0
113599,train,1
113600,train,3
113601,train,3
113602,train,3
113603,train,0
113605,train,0
113606,train,0
113607,train,3
113608,train,3
113610,train,0
113612,train,0
113614,train,0
113616,train,1
113617,train,0
113618,train,1
113621,train,2
113624,train,2
113625,train,0
113627,train,2
113628,train,0
113630,train,1
113631,train,0
113632,train,0
113633,train,1
113635,train,0
113637,train,0
113639,train,2
113640,train,1
113641,train,2
113643,train,3
113644,train,0
113645,train,0
113646,train,0
113650,train,2
113653,train,0
113654,train,0
113656,train,2
113658,train,0
113659,train,1
113660,train,1
113661,train,3
113663,train,0
113664,train,0
113665,train,0
113668,train,1
113669,train,0
113670,train,3
113671,train,0
113672,train,3
113674,train,2
113675,train,1
113677,train,0
113681,train,2
113682,train,2
113683,train,0
113685,train,0
113686,train,3
113687,train,1
113688,train,0
113691,train,0
113693,train,0
113694,train,1
113695,train,0
113697,train,3
113698,train,2
113703,train,0
113706,train,3
113707,train,2
113711,train,2
113713,train,2
113715,train,0
113717,train,0
113719,train,0
113720,train,0
113722,train,2
113724,train,2
113726,train,0
113728,train,2
113729,train,2
113732,train,0
113733,train,0
113735,train,2
113736,train,0
113737,train,0
113738,train,3
113740,train,2
113741,train,0
113742,train,2
113744,train,0
113746,train,0
113747,train,3
113748,train,3
113749,train,1
113750,train,0
113752,train,0
113753,train,1
113756,train,0
113757,train,3
113758,train,0
113761,train,0
113762,train,0
113763,train,1
113764,train,2
113765,train,2
113769,train,0
113770,train,0
113771,train,2
113772,train,1
113774,train,2
113776,train,1
113777,train,2
113778,train,0
113779,train,1
113781,train,2
113782,train,1
113783,train,2
113787,train,2
113790,train,3
113791,train,1
113792,train,0
113796,train,2
113797,train,2
113800,train,2
113801,train,0
113802,train,3
113805,train,0
113807,train,3
113809,train,1
113810,train,3
113812,train,3
113813,train,0
113814,train,0
113815,train,2
113817,train,0
113819,train,2
113822,train,1
113823,train,2
113824,train,0
113825,train,0
113828,train,0
113829,train,2
113835,train,0
113837,train,2
113838,train,2
113839,train,2
113841,train,3
113842,train,2
113843,train,0
113845,train,3
113846,train,3
113847,train,3
113848,train,0
113849,train,0
113850,train,2
113851,train,0
113852,train,2
113854,train,1
113862,train,2
113868,train,0
113871,train,3
113873,train,0
113875,train,2
113877,train,2
113878,train,1
113879,train,1
113880,train,2
113881,train,0
113883,train,2
113884,train,0
113885,train,1
113886,train,0
113888,train,0
113889,train,2
113896,train,2
113897,train,1
113899,train,3
113900,train,2
113902,train,0
113904,train,3
113906,train,2
113910,train,3
113911,train,0
113912,train,3
113913,train,1
113915,train,2
113916,train,0
113919,train,0
113920,train,2
113922,train,0
113923,train,1
113924,train,2
113926,train,2
113927,train,2
113928,train,0
113930,train,2
113931,train,2
113932,train,2
113936,train,3
113939,train,1
113940,train,2
113941,train,2
113942,train,2
113948,train,3
113949,train,1
113951,train,2
113953,train,2
113955,train,2
113958,train,1
113959,train,1
113961,train,0
113964,train,2
113965,train,0
113966,train,0
113968,train,0
113970,train,3
113971,train,2
113972,train,2
113973,train,2
113976,train,3
113977,train,2
113978,train,1
113979,train,1
113980,train,0
113981,train,0
113982,train,0
113985,train,0
113986,train,0
113988,train,2
113989,train,1
113990,train,0
113995,train,0
113996,train,1
113998,train,1
113999,train,0
114000,train,0
114005,train,3
114006,train,2
114007,train,3
114010,train,3
114011,train,2
114012,train,3
114013,train,0
114015,train,0
114017,train,0
114018,train,0
114020,train,1
114021,train,0
114023,train,2
114024,train,0
114025,train,2
114026,train,0
114028,train,0
114030,train,0
114031,train,3
114032,train,0
114034,train,3
114037,train,1
114039,train,2
114041,train,0
114043,train,0
114044,train,0
114045,train,0
114046,train,2
114047,train,3
114048,train,2
114050,train,1
114052,train,0
114056,train,0
114058,train,2
114060,train,2
114062,train,0
114063,train,3
114064,train,1
114065,train,2
114067,train,0
114068,train,2
114073,train,0
114074,train,2
114076,train,2
114077,train,0
114078,train,2
114080,train,2
114082,train,1
114083,train,2
114084,train,0
114087,train,3
114088,train,0
114091,train,0
114093,train,0
114094,train,0
114096,train,0
114099,train,0
114100,train,0
114104,train,1
114105,train,0
114106,train,1
114107,train,0
114108,train,1
114112,train,1
114114,train,1
114117,train,1
114118,train,3
114120,train,1
114122,train,0
114123,train,2
114124,train,0
114125,train,0
114126,train,0
114128,train,0
114130,train,0
114132,train,3
114134,train,2
114135,train,0
114137,train,2
114139,train,0
114141,train,0
114142,train,2
114143,train,1
114145,train,0
114146,train,0
114148,train,2
114149,train,2
114152,train,0
114156,train,2
114157,train,2
114158,train,0
114163,train,0
114167,train,2
114168,train,1
114169,train,0
114171,train,2
114172,train,3
114173,train,2
114178,train,0
114179,train,0
114182,train,1
114183,train,1
114185,train,2
114186,train,1
114189,train,3
114191,train,3
114192,train,2
114193,train,1
114194,train,0
114196,train,1
114198,train,0
114199,train,2
114200,train,2
114202,train,2
114205,train,1
114206,train,0
114208,train,2
114209,train,2
114211,train,2
114214,train,0
114215,train,0
114217,train,2
114218,train,0
114220,train,1
114221,train,2
114223,train,0
114224,train,3
114225,train,1
114226,train,3
114227,train,2
114228,train,1
114232,train,0
114234,train,3
114236,train,0
114237,train,0
114239,train,2
114240,train,2
114243,train,2
114246,train,1
114247,train,0
114249,train,3
114251,train,0
114252,train,2
114257,train,2
114258,train,0
114259,train,2
114260,train,0
114261,train,0
114263,train,0
114264,train,0
114265,train,2
114268,train,2
114269,train,2
114271,train,3
114272,train,0
114275,train,2
114279,train,2
114281,train,0
114283,train,2
114284,train,3
114289,train,2
114291,train,2
114294,train,2
114295,train,1
114296,train,0
114297,train,2
114299,train,2
114300,train,3
114303,train,1
114304,train,0
114308,train,2
114311,train,1
114313,train,2
114314,train,2
114315,train,2
114316,train,3
114317,train,0
114319,train,1
114320,train,0
114322,train,3
114323,train,0
114324,train,0
114328,train,1
114329,train,2
114333,train,0
114334,train,0
114335,train,0
114336,train,2
114337,train,3
114338,train,0
114339,train,2
114340,train,1
114341,train,0
114342,train,2
114344,train,0
114345,train,0
114346,train,3
114348,train,2
114351,train,0
114353,train,2
114355,train,2
114358,train,2
114360,train,2
114361,train,1
114365,train,0
114366,train,2
114367,train,0
114370,train,3
114371,train,0
114373,train,0
114375,train,0
114376,train,0
114377,train,0
114379,train,3
114380,train,2
114381,train,0
114385,train,0
114387,train,2
114389,train,2
114390,train,1
114391,train,2
114394,train,3
114397,train,1
114399,train,2
114400,train,0
114401,train,3
114402,train,3
114403,train,2
114404,train,2
114405,train,3
114409,train,1
114410,train,0
114412,train,0
114413,train,2
114414,train,0
114415,train,2
114416,train,0
114417,train,2
114419,train,0
114420,train,2
114421,train,0
114422,train,0
114423,train,0
114428,train,2
114429,train,2
114430,train,2
114432,train,0
114440,train,0
114442,train,0
114443,train,0
114446,train,2
114447,train,2
114449,train,2
114450,train,2
114453,train,1
114457,train,2
114459,train,2
114462,train,3
114464,train,2
114472,train,1
114475,train,1
114477,train,0
114478,train,0
114479,train,0
114480,train,2
114482,train,2
114486,train,2
114487,train,0
114488,train,0
114489,train,2
114491,train,1
114493,train,2
114495,train,0
114498,train,3
114499,train,2
114500,train,0
114501,train,2
114503,train,0
114505,train,3
114506,train,3
114507,train,2
114508,train,0
114509,train,3
114510,train,2
114511,train,0
114512,train,1
114513,train,3
114514,train,0
114515,train,1
114519,train,2
114520,train,2
114522,train,0
114524,train,2
114526,train,3
114529,train,1
114530,train,1
114532,train,0
114534,train,0
114535,train,2
114539,train,0
114540,train,0
114541,train,1
114544,train,0
114545,train,2
114546,train,3
114548,train,0
114549,train,2
114551,train,2
114552,train,2
114553,train,0
114554,train,2
114555,train,2
114556,train,1
114557,train,2
114558,train,0
114560,train,2
114561,train,0
114562,train,0
114564,train,0
114565,train,0
114566,train,3
114567,train,0
114568,train,3
114570,train,0
114571,train,2
114574,train,0
114577,train,0
114579,train,0
114580,train,3
114581,train,0
114583,train,0
114584,train,3
114585,train,0
114587,train,2
114588,train,2
114589,train,0
114590,train,1
114591,train,2
114592,train,0
114593,train,2
114595,train,2
114596,train,0
114597,train,0
114598,train,2
114599,train,2
114600,train,2
114602,train,1
114603,train,0
114604,train,0
114605,train,1
114606,train,1
114607,train,2
114611,train,2
114612,train,3
114618,train,2
114619,train,1
114620,train,0
114621,train,2
114624,train,0
114625,train,1
114626,train,0
114630,train,0
114631,train,3
114633,train,3
114635,train,1
114638,train,1
114639,train,2
114641,train,0
114642,train,0
114643,train,0
114644,train,2
114645,train,2
114646,train,0
114647,train,3
114648,train,2
114649,train,0
114650,train,2
114652,train,1
114653,train,0
114655,train,1
114656,train,1
114657,train,2
114659,train,3
114660,train,3
114662,train,0
114663,train,0
114664,train,3
114667,train,2
114670,train,1
114671,train,1
114675,train,3
114676,train,2
114677,train,3
114678,train,0
114680,train,0
114681,train,0
114682,train,2
114683,train,1
114687,train,3
114689,train,0
114693,train,2
114694,train,2
114695,train,0
114696,train,0
114697,train,2
114699,train,3
114700,train,0
114701,train,3
114702,train,0
114704,train,0
114705,train,2
114706,train,2
114707,train,2
114708,train,1
114709,train,2
114711,train,0
114713,train,2
114714,train,0
114715,train,2
114716,train,2
114717,train,3
114718,train,0
114719,train,0
114721,train,0
114722,train,2
114723,train,2
114724,train,0
114725,train,2
114727,train,0
114729,train,2
114733,train,2
114734,train,0
114735,train,2
114736,train,0
114737,train,0
114740,train,2
114741,train,0
114745,train,0
114748,train,2
114749,train,3
114750,train,3
114751,train,2
114752,train,3
114753,train,0
114754,train,2
114757,train,0
114760,train,0
114761,train,2
114762,train,2
114763,train,3
114767,train,0
114769,train,0
114773,train,1
114775,train,1
114776,train,1
114777,train,1
114780,train,3
114781,train,0
114783,train,2
114785,train,2
114786,train,0
114788,train,2
114791,train,0
114793,train,2
114795,train,1
114796,train,0
114797,train,1
114800,train,2
114803,train,2
114806,train,0
114808,train,3
114810,train,2
114811,train,0
114812,train,2
114814,train,2
114815,train,0
114817,train,0
114818,train,3
114821,train,2
114823,train,1
114825,train,1
114827,train,2
114828,train,3
114830,train,3
114833,train,0
114834,train,0
114835,train,2
114836,train,1
114837,train,2
114838,train,2
114840,train,0
114841,train,0
114842,train,2
114844,train,1
114848,train,1
114849,train,0
114850,train,1
114851,train,0
114853,train,0
114854,train,1
114856,train,0
114858,train,0
114862,train,0
114864,train,0
114866,train,1
114868,train,0
114869,train,2
114870,train,1
114871,train,0
114873,train,1
114874,train,2
114875,train,0
114878,train,0
114879,train,0
114880,train,0
114883,train,0
114886,train,0
114888,train,3
114889,train,1
114890,train,3
114891,train,0
114897,train,1
114898,train,2
114899,train,1
114900,train,3
114901,train,1
114903,train,3
114906,train,0
114907,train,1
114909,train,0
114910,train,2
114913,train,2
114914,train,1
114916,train,2
114917,train,3
114918,train,2
114919,train,2
114920,train,2
114921,train,0
114922,train,2
114925,train,0
114927,train,1
114928,train,0
114929,train,2
114931,train,0
114933,train,2
114934,train,3
114942,train,1
114943,train,0
114948,train,3
114949,train,0
114951,train,0
114952,train,3
114954,train,3
114955,train,3
114956,train,3
114957,train,1
114959,train,1
114961,train,0
114962,train,1
114963,train,3
114965,train,3
114968,train,2
114971,train,0
114974,train,0
114975,train,0
114977,train,3
114981,train,0
114982,train,0
114984,train,1
114987,train,1
114988,train,1
114989,train,2
114992,train,0
114993,train,0
114994,train,0
114996,train,0
114997,train,2
115000,train,1
115002,train,2
115004,train,3
115006,train,2
115007,train,2
115008,train,3
115009,train,2
115011,train,1
115012,train,2
115013,train,2
115014,train,3
115016,train,0
115018,train,2
115019,train,0
115023,train,2
115024,train,2
115025,train,1
115026,train,0
115027,train,2
115028,train,0
115029,train,0
115030,train,2
115031,train,2
115033,train,2
115034,train,1
115035,train,0
115038,train,0
115039,train,3
115040,train,2
115041,train,0
115042,train,2
115044,train,1
115047,train,0
115049,train,2
115051,train,1
115052,train,0
115053,train,1
115055,train,3
115056,train,0
115057,train,0
115058,train,2
115059,train,0
115064,train,1
115065,train,3
115066,train,2
115069,train,1
115071,train,0
115076,train,0
115078,train,1
115080,train,1
115083,train,2
115084,train,2
115085,train,3
115086,train,0
115088,train,2
115093,train,0
115097,train,2
115099,train,1
115101,train,1
115102,train,0
115104,train,0
115105,train,0
115107,train,2
115108,train,0
115109,train,1
115112,train,3
115113,train,2
115116,train,0
115118,train,0
115120,train,3
115121,train,0
115122,train,2
115124,train,3
115125,train,0
115127,train,0
115129,train,3
115132,train,0
115134,train,2
115136,train,2
115137,train,0
115138,train,3
115139,train,2
115141,train,2
115144,train,2
115146,train,3
115147,train,2
115149,train,2
115150,train,3
115151,train,1
115152,train,3
115153,train,0
115155,train,2
115156,train,2
115157,train,0
115158,train,0
115160,train,3
115162,train,0
115163,train,1
115164,train,0
115165,train,0
115167,train,0
115169,train,3
115170,train,2
115172,train,1
115173,train,0
115174,train,2
115179,train,2
115182,train,0
115184,train,0
115187,train,1
115188,train,3
115189,train,1
115190,train,2
115191,train,0
115193,train,0
115194,train,0
115195,train,0
115196,train,0
115197,train,0
115198,train,0
115199,train,0
115200,train,2
115201,train,0
115202,train,3
115203,train,1
115204,train,0
115205,train,0
115206,train,0
115210,train,0
115211,train,1
115213,train,3
115214,train,0
115215,train,0
115216,train,0
115217,train,0
115220,train,0
115221,train,2
115223,train,3
115225,train,1
115226,train,3
115230,train,0
115234,train,2
115235,train,0
115236,train,2
115237,train,1
115238,train,1
115239,train,0
115240,train,0
115241,train,2
115242,train,2
115243,train,2
115245,train,0
115246,train,0
115248,train,1
115250,train,0
115251,train,2
115252,train,0
115253,train,1
115254,train,1
115255,train,0
115256,train,1
115257,train,2
115259,train,0
115261,train,2
115263,train,2
115264,train,3
115269,train,1
115273,train,0
115274,train,2
115276,train,2
115277,train,0
115278,train,1
115279,train,1
115280,train,3
115281,train,0
115283,train,0
115286,train,3
115288,train,0
115289,train,2
115290,train,2
115291,train,3
115292,train,2
115294,train,2
115295,train,1
115296,train,3
115298,train,1
115299,train,0
115300,train,0
115301,train,1
115302,train,1
115304,train,0
115307,train,0
115311,train,2
115312,train,0
115314,train,0
115315,train,2
115316,train,2
115318,train,2
115320,train,0
115321,train,0
115322,train,3
115324,train,1
115325,train,0
115326,train,0
115327,train,2
115328,train,2
115329,train,2
115330,train,3
115331,train,0
115332,train,3
115333,train,1
115334,train,3
115335,train,3
115338,train,3
115340,train,1
115341,train,0
115344,train,2
115345,train,0
115349,train,2
115350,train,0
115353,train,2
115355,train,2
115357,train,0
115359,train,0
115360,train,2
115361,train,2
115363,train,0
115364,train,1
115365,train,1
115366,train,0
115367,train,3
115372,train,2
115373,train,3
115374,train,2
115377,train,2
115379,train,0
115382,train,2
115384,train,0
115385,train,3
115386,train,1
115388,train,0
115389,train,0
115390,train,0
115392,train,2
115393,train,2
115395,train,0
115396,train,1
115397,train,2
115398,train,1
115399,train,1
115400,train,1
115403,train,2
115405,train,0
115406,train,0
115408,train,0
115409,train,0
115410,train,1
115411,train,2
115412,train,0
115413,train,0
115414,train,2
115415,train,0
115417,train,0
115418,train,0
115419,train,1
115420,train,0
115423,train,2
115425,train,2
115426,train,3
115427,train,2
115429,train,1
115430,train,3
115431,train,0
115433,train,0
115434,train,0
115437,train,0
115438,train,0
115439,train,2
115441,train,2
115442,train,0
115443,train,2
115445,train,2
115446,train,2
115447,train,2
115450,train,0
115452,train,1
115453,train,3
115454,train,2
115455,train,0
115457,train,2
115459,train,2
115460,train,0
115461,train,3
115462,train,2
115465,train,3
115466,train,0
115467,train,0
115470,train,2
115471,train,3
115472,train,0
115473,train,0
115475,train,3
115476,train,3
115478,train,0
115482,train,2
115483,train,3
115485,train,2
115487,train,0
115488,train,2
115489,train,0
115490,train,2
115491,train,0
115492,train,0
115493,train,0
115495,train,2
115498,train,2
115507,train,2
115508,train,1
115509,train,3
115511,train,0
115512,train,1
115513,train,2
115514,train,0
115515,train,2
115516,train,0
115518,train,2
115520,train,2
115521,train,2
115522,train,0
115523,train,1
115525,train,0
115526,train,2
115527,train,0
115529,train,2
115530,train,2
115532,train,0
115534,train,2
115537,train,1
115538,train,0
115542,train,3
115543,train,1
115545,train,0
115546,train,2
115547,train,2
115548,train,0
115549,train,0
115550,train,2
115551,train,1
115552,train,2
115553,train,1
115554,train,0
115555,train,3
115556,train,1
115561,train,2
115562,train,1
115563,train,0
115565,train,2
115567,train,0
115568,train,2
115569,train,2
115570,train,2
115571,train,0
115572,train,3
115573,train,2
115574,train,0
115575,train,3
115577,train,0
115578,train,1
115580,train,2
115581,train,0
115583,train,0
115585,train,0
115588,train,2
115594,train,1
115596,train,0
115597,train,1
115598,train,3
115600,train,0
115601,train,3
115602,train,0
115603,train,2
115604,train,0
115605,train,3
115606,train,0
115608,train,1
115610,train,2
115612,train,2
115614,train,0
115617,train,3
115618,train,2
115619,train,0
115620,train,0
115621,train,0
115623,train,2
115626,train,0
115628,train,0
115631,train,0
115632,train,0
115633,train,2
115635,train,0
115636,train,3
115637,train,3
115639,train,2
115640,train,0
115642,train,3
115644,train,1
115645,train,1
115649,train,1
115650,train,3
115652,train,0
115654,train,3
115656,train,1
115657,train,3
115658,train,2
115662,train,3
115663,train,1
115664,train,2
115665,train,0
115666,train,0
115667,train,0
115668,train,3
115671,train,2
115673,train,1
115674,train,0
115676,train,3
115677,train,0
115679,train,3
115682,train,2
115686,train,3
115687,train,2
115693,train,0
115694,train,0
115696,train,0
115697,train,0
115702,train,0
115703,train,0
115704,train,2
115705,train,0
115706,train,2
115711,train,0
115712,train,2
115718,train,1
115719,train,1
115720,train,3
115721,train,0
115722,train,1
115723,train,1
115724,train,3
115725,train,1
115728,train,0
115729,train,0
115735,train,0
115736,train,2
115737,train,1
115738,train,0
115739,train,1
115743,train,3
115744,train,2
115747,train,0
115748,train,0
115749,train,3
115750,train,2
115751,train,2
115752,train,3
115753,train,1
115754,train,0
115755,train,3
115756,train,2
115757,train,0
115758,train,2
115759,train,2
115760,train,1
115761,train,0
115762,train,0
115763,train,1
115764,train,3
115765,train,3
115766,train,0
115767,train,2
115769,train,0
115772,train,2
115773,train,3
115777,train,2
115778,train,2
115780,train,0
115781,train,3
115783,train,0
115784,train,3
115785,train,0
115786,train,2
115790,train,1
115791,train,1
115792,train,1
115793,train,1
115795,train,2
115796,train,2
115797,train,0
115799,train,1
115801,train,1
115802,train,0
115803,train,2
115804,train,3
115805,train,0
115810,train,0
115811,train,3
115812,train,0
115815,train,0
115816,train,1
115817,train,0
115820,train,1
115823,train,0
115824,train,2
115825,train,0
115826,train,0
115828,train,1
115829,train,1
115832,train,2
115834,train,1
115835,train,0
115836,train,0
115837,train,2
115838,train,1
115839,train,3
115841,train,3
115842,train,3
115843,train,0
115844,train,0
115847,train,0
115848,train,1
115849,train,1
115850,train,1
115851,train,2
115853,train,0
115854,train,2
115855,train,1
115856,train,2
115857,train,3
115858,train,2
115859,train,0
115862,train,1
115864,train,0
115867,train,1
115868,train,2
115869,train,2
115870,train,3
115871,train,2
115872,train,2
115873,train,1
115874,train,0
115875,train,0
115876,train,1
115877,train,2
115878,train,0
115879,train,0
115880,train,1
115881,train,2
115882,train,0
115887,train,1
115889,train,2
115890,train,2
115891,train,2
115892,train,1
115893,train,2
115897,train,3
115899,train,0
115900,train,1
115901,train,1
115903,train,3
115905,train,0
115906,train,0
115908,train,3
115910,train,1
115911,train,0
115913,train,2
115915,train,1
115916,train,0
115918,train,1
115920,train,0
115921,train,1
115923,train,3
115924,train,2
115928,train,3
115930,train,2
115933,train,2
115934,train,0
115935,train,2
115936,train,2
115938,train,0
115940,train,0
115943,train,2
115944,train,3
115945,train,1
115949,train,3
115951,train,2
115952,train,1
115956,train,2
115957,train,0
115958,train,2
115959,train,2
115960,train,2
115962,train,2
115964,train,1
115968,train,0
115969,train,3
115970,train,0
115971,train,2
115972,train,2
115974,train,0
115975,train,0
115977,train,0
115978,train,0
115979,train,3
115980,train,2
115981,train,0
115982,train,2
115984,train,0
115985,train,2
115986,train,3
115988,train,0
115990,train,0
115991,train,0
115992,train,0
115994,train,0
115995,train,0
115996,train,0
115997,train,2
116000,train,0
116003,train,0
116007,train,0
116009,train,0
116011,train,1
116013,train,0
116014,train,0
116016,train,0
116017,train,1
116019,train,0
116024,train,1
116025,train,0
116027,train,3
116032,train,0
116033,train,2
116034,train,2
116035,train,2
116036,train,1
116038,train,1
116040,train,2
116041,train,3
116042,train,0
116043,train,1
116047,train,0
116048,train,0
116049,train,2
116050,train,2
116053,train,2
116054,train,1
116055,train,1
116056,train,2
116057,train,0
116059,train,3
116060,train,0
116061,train,0
116062,train,0
116064,train,2
116065,train,0
116066,train,0
116068,train,2
116069,train,3
116070,train,1
116071,train,0
116072,train,2
116075,train,2
116077,train,3
116078,train,1
116080,train,1
116081,train,3
116082,train,1
116083,train,3
116087,train,3
116090,train,2
116092,train,1
116093,train,3
116096,train,0
116097,train,1
116099,train,2
116104,train,3
116105,train,2
116107,train,2
116108,train,2
116111,train,0
116113,train,0
116114,train,3
116117,train,2
116118,train,2
116120,train,1
116121,train,0
116126,train,2
116127,train,0
116128,train,1
116129,train,2
116131,train,2
116133,train,0
116134,train,1
116136,train,0
116139,train,1
116140,train,2
116141,train,2
116142,train,2
116143,train,2
116144,train,3
116147,train,0
116148,train,2
116149,train,2
116150,train,0
116152,train,0
116153,train,3
116155,train,2
116157,train,0
116160,train,2
116161,train,0
116162,train,2
116164,train,3
116165,train,0
116166,train,1
116168,train,2
116171,train,0
116176,train,2
116177,train,0
116178,train,0
116179,train,0
116181,train,0
116182,train,0
116183,train,2
116184,train,2
116186,train,0
116187,train,3
116188,train,2
116192,train,3
116194,train,1
116195,train,2
116198,train,0
116201,train,0
116202,train,2
116203,train,0
116204,train,0
116206,train,2
116207,train,3
116208,train,1
116209,train,3
116211,train,1
116212,train,1
116213,train,3
116215,train,2
116219,train,1
116220,train,2
116221,train,1
116222,train,2
116223,train,2
116224,train,3
116225,train,2
116228,train,2
116230,train,3
116231,train,2
116232,train,2
116234,train,0
116235,train,1
116236,train,0
116237,train,0
116238,train,0
116240,train,2
116241,train,2
116242,train,0
116244,train,2
116246,train,0
116247,train,3
116248,train,0
116249,train,2
116255,train,2
116256,train,1
116257,train,2
116259,train,0
116261,train,2
116262,train,0
116263,train,2
116264,train,2
116266,train,3
116268,train,0
116270,train,2
116271,train,1
116272,train,2
116273,train,0
116275,train,3
116277,train,0
116278,train,2
116279,train,2
116281,train,1
116284,train,2
116285,train,3
116286,train,0
116288,train,0
116289,train,0
116290,train,0
116293,train,2
116295,train,0
116296,train,2
116297,train,1
116300,train,2
116301,train,0
116302,train,0
116303,train,0
116304,train,1
116311,train,2
116312,train,2
116314,train,0
116318,train,1
116320,train,0
116321,train,3
116324,train,0
116325,train,2
116326,train,0
116327,train,0
116328,train,3
116332,train,0
116334,train,0
116336,train,2
116337,train,2
116339,train,1
116342,train,2
116343,train,3
116345,train,3
116346,train,1
116347,train,1
116349,train,0
116350,train,2
116351,train,0
116352,train,0
116356,train,2
116357,train,0
116359,train,3
116360,train,2
116361,train,2
116363,train,0
116364,train,2
116365,train,1
116366,train,0
116367,train,3
116368,train,0
116369,train,2
116370,train,2
116371,train,0
116373,train,2
116375,train,2
116376,train,1
116377,train,0
116379,train,2
116380,train,3
116381,train,0
116383,train,2
116385,train,2
116388,train,1
116389,train,3
116393,train,0
116395,train,1
116398,train,2
116399,train,0
116401,train,0
116402,train,2
116403,train,1
116405,train,0
116407,train,1
116409,train,1
116410,train,1
116412,train,1
116413,train,3
116414,train,2
116416,train,2
116417,train,2
116418,train,2
116419,train,2
116420,train,2
116421,train,3
116422,train,2
116423,train,1
116424,train,0
116425,train,0
116426,train,0
116428,train,3
116430,train,2
116431,train,2
116432,train,1
116433,train,2
116434,train,1
116435,train,2
116437,train,1
116438,train,0
116439,train,1
116441,train,2
116442,train,0
116444,train,0
116447,train,0
116448,train,0
116450,train,2
116451,train,0
116452,train,0
116455,train,3
116457,train,0
116459,train,2
116461,train,0
116463,train,1
116464,train,0
116465,train,0
116466,train,1
116467,train,3
116470,train,1
116473,train,3
116475,train,0
116478,train,1
116479,train,1
116481,train,0
116483,train,3
116484,train,1
116486,train,0
116487,train,2
116488,train,2
116490,train,2
116494,train,2
116495,train,0
116496,train,2
116497,train,0
116498,train,2
116499,train,0
116500,train,1
